# Time-averaged data for fix 1com
# TimeStep Number-of-rows
# Row c_com[1] c_com[2] c_com[3]
0 10
5 62.722 -13.0547 9.57963
6 59.8087 -8.37295 9.19266
7 68.9686 75.5093 104.804
8 68.9198 73.5083 16.7684
9 65.6768 78.1159 106.63
10 -13.6812 71.1887 99.0847
25044 10
1 -28.3783 -9.27261 7.63903
2 63.4316 -14.817 12.5638
3 66.2866 78.5618 111.17
4 74.4735 70.2877 97.8072
5 62.8787 -13.1486 9.72521
6 59.7306 -8.8015 9.5607
7 68.9631 75.2574 105.733
8 68.3141 73.9063 16.7484
9 65.3564 78.4449 107.114
10 -13.2836 71.3433 100.368
25048 10
1 -27.7657 -8.8622 7.17015
2 63.0245 -14.4206 12.7303
3 65.9286 79.1547 111.371
4 74.3211 70.7014 98.0754
5 62.8221 -12.7239 9.37764
6 59.7381 -7.98465 9.56273
7 68.3682 75.8336 105.97
8 67.8856 74.7421 17.335
9 64.9961 78.9641 107.671
10 -13.7919 71.909 100.751
25052 10
1 -28.0257 -8.50707 7.49752
2 62.7565 -14.1507 13.2657
3 65.7303 78.3609 111.723
4 74.282 71.5316 97.9986
5 63.1392 -12.1796 9.27593
6 59.7321 -8.24314 9.48057
7 68.4003 75.8099 106.526
8 67.8731 75.1193 17.2439
9 64.9256 78.7726 107.808
10 -14.1351 72.4783 100.455
25056 10
1 -27.8545 -8.89189 7.36072
2 63.7365 -13.744 13.1448
3 65.4519 80.0166 111.752
4 74.2403 71.2987 97.6274
5 63.2974 -12.6794 9.40637
6 60.0885 -8.96967 9.6253
7 68.6729 77.0561 106.433
8 67.8041 76.1605 17.3868
9 65.229 79.9195 108.185
10 -14.1628 73.0673 100.109
25060 10
1 -28.472 -8.89775 7.53126
2 63.0249 -13.3537 13.356
3 66.1814 79.7522 112.522
4 73.2299 72.1689 97.7593
5 62.5244 -11.7695 9.91163
6 59.7247 -8.42914 9.4101
7 68.8282 76.8196 107.047
8 67.5892 76.1481 17.694
9 65.621 79.9689 108.706
10 -14.6104 73.6614 100.251
25064 10
1 -28.4019 -8.32682 7.67893
2 62.9904 -13.8375 13.7123
3 66.5701 79.5301 112.485
4 73.7514 71.4394 98.2714
5 62.617 -12.4308 9.9639
6 59.6915 -8.94667 9.92332
7 68.8606 76.704 106.953
8 67.886 75.5829 17.6057
9 66.1166 79.6509 108.557
10 -14.3806 73.1089 99.664
25068 10
1 -29.0332 -9.03855 8.01062
2 63.0635 -13.9746 14.1496
3 66.3628 79.6915 112.562
4 74.1576 71.7943 98.1303
5 62.8194 -13.297 10.1219
6 59.4487 -10.0818 9.45439
7 69.3659 76.8082 106.73
8 68.418 75.5651 17.704
9 65.629 79.4428 108.344
10 -13.8237 73.4514 99.9962
25072 10
1 -28.783 -9.77113 8.12077
2 63.1331 -13.8724 13.4448
3 65.6116 80.2115 110.856
4 74.6735 71.572 98.1608
5 62.7882 -12.9717 9.8444
6 59.3185 -8.95882 9.485
7 69.2456 77.1443 105.507
8 68.0335 75.8185 16.9775
9 65.7553 80.3444 107.226
10 -13.6403 73.3512 99.7591
25076 10
1 -28.0864 -10.9546 7.4122
2 63.9129 -13.9417 13.123
3 66.4863 80.1135 110.918
4 74.9285 71.1719 97.5751
5 63.2924 -13.1568 9.45572
6 59.6789 -9.45912 9.11908
7 68.8114 76.8727 105.542
8 68.2862 75.284 17.0428
9 65.2446 79.8292 107.279
10 -13.4894 72.9177 99.7617
25080 10
1 -27.462 -11.2107 6.91819
2 63.4066 -14.8103 12.8562
3 66.1927 78.9492 110.702
4 74.3372 70.2223 97.1589
5 63.0801 -13.7642 9.32477
6 59.6787 -9.62713 9.33665
7 69.364 75.6728 105.495
8 68.3502 73.7739 17.0134
9 65.5195 78.1198 107.125
10 -13.2561 71.2867 100.03
25084 10
1 -27.7191 -10.8201 7.50815
2 63.4105 -14.7698 12.6596
3 66.6426 77.9588 111.324
4 74.7042 70.4762 97.5247
5 63.2018 -13.5782 9.57558
6 59.4874 -9.38384 9.54064
7 69.0541 75.4946 105.219
8 68.7625 74.3184 17.088
9 65.7177 78.0554 107.429
10 -13.3806 71.3368 99.9814
25088 10
1 -27.2554 -10.3363 7.42492
2 63.5836 -14.9102 13.003
3 66.7511 77.0476 111.228
4 74.3223 69.767 98.1858
5 63.1335 -13.6588 9.69905
6 59.6347 -9.05171 9.98674
7 69.209 75.677 105.941
8 68.5474 74.2406 17.4658
9 65.2917 78.4761 107.598
10 -13.7616 71.3268 100.576
25092 10
1 -26.874 -10.6299 6.0505
2 63.4605 -14.8707 12.7046
3 66.5678 76.5902 111.461
4 74.2471 70.6234 97.8848
5 63.1524 -13.5564 9.57352
6 59.8881 -9.00575 9.17039
7 69.252 75.4549 105.952
8 68.4935 74.2005 17.1157
9 65.5827 78.1455 107.675
10 -13.0284 71.858 100.505
25096 10
1 -26.2953 -10.5368 6.18219
2 63.8113 -14.6833 12.6309
3 67.6881 75.8362 111.176
4 74.0149 70.2664 97.3911
5 63.1889 -13.0469 9.73302
6 59.4308 -8.97311 9.42472
7 69.8326 75.9169 105.515
8 68.9781 74.5134 17.2309
9 65.9882 77.8692 107.83
10 -12.3554 71.8987 100.664
25100 10
1 -25.1304 -10.5598 5.41819
2 63.6659 -14.9123 13.2053
3 67.3824 76.1815 111.348
4 74.4517 69.9571 98.6474
5 63.2967 -13.3263 9.61159
6 60.0031 -9.64254 9.39469
7 69.1296 75.6286 105.722
8 68.342 73.809 17.8625
9 65.1308 77.5566 107.815
10 -12.7727 71.5093 101.39
25104 10
1 -25.5941 -10.7204 4.66895
2 63.0041 -14.8179 12.6627
3 66.2462 76.4092 110.947
4 74.1877 69.7747 98.7714
5 63.3429 -13.0252 9.29667
6 59.7879 -9.18039 8.68577
7 68.9574 75.8828 105.574
8 67.7972 74.0857 17.2637
9 64.5917 78.2964 107.585
10 -13.3923 71.1301 101.352
25108 10
1 -25.6673 -9.94394 4.51282
2 62.4037 -15.4967 12.1932
3 65.2263 76.198 110.48
4 72.993 69.9427 98.2344
5 62.8867 -13.1343 8.78599
6 59.474 -8.90456 8.65198
7 68.0519 75.9819 104.792
8 67.2505 74.4811 16.4896
9 64.1836 78.2952 107.162
10 -14.677 71.5997 100.306
25112 10
1 -25.9625 -9.85279 4.57116
2 62.5675 -14.1558 12.4607
3 65.4688 77.7425 110.355
4 73.0602 70.3231 98.5232
5 62.8969 -11.6109 9.06079
6 59.2787 -8.27131 9.09781
7 68.2527 77.4477 104.907
8 67.689 75.7101 16.7097
9 64.2577 79.9682 107.146
10 -14.3678 72.5603 100.047
25116 10
1 -26.9506 -10.5226 4.76692
2 61.8251 -14.1713 12.9433
3 63.8249 78.6014 110.161
4 72.0021 70.1385 98.0403
5 61.7623 -12.3382 8.5172
6 58.5522 -8.40204 8.82956
7 67.413 77.0375 104.893
8 66.5717 75.2966 16.3155
9 63.3102 79.6011 106.815
10 -15.1159 72.5274 100.008
25120 10
1 -27.761 -11.2086 4.86042
2 61.7832 -14.5247 13.4674
3 64.5202 78.582 110.845
4 72.0561 70.6349 98.3271
5 61.7286 -13.2716 8.8151
6 58.6047 -9.34664 8.71529
7 67.1863 77.2005 105.237
8 66.5787 75.2348 16.8057
9 63.8011 79.4793 107.447
10 -15.2563 72.1192 100.942
25124 10
1 -27.0718 -11.7383 4.48482
2 62.0579 -14.6619 12.7812
3 63.6486 77.9018 110.369
4 72.7757 70.0488 99.1588
5 62.2868 -13.1528 9.01746
6 58.8431 -10.1152 8.56546
7 67.3102 77.8259 105.386
8 66.5831 74.9655 17.221
9 62.8797 79.7678 107.329
10 -14.9285 71.8682 101.358
25128 10
1 -26.5649 -10.7201 4.90864
2 61.7564 -14.676 13.0809
3 63.5658 78.9606 111.11
4 73.1428 71.3206 100.093
5 62.249 -13.0362 9.94044
6 58.9196 -9.18626 9.15335
7 67.0001 77.3589 105.655
8 67.1545 75.6553 17.6964
9 62.8699 79.9702 107.454
10 -14.4763 72.2334 102.651
25132 10
1 -25.9817 -10.0927 5.97119
2 62.514 -13.9752 13.7626
3 64.5181 79.1281 112.048
4 73.306 71.253 99.897
5 63.09 -12.7463 10.2455
6 59.3982 -8.51001 9.414
7 67.5781 77.9654 106.728
8 67.352 76.2541 18.2351
9 63.8284 80.5633 108.69
10 -14.1739 73.0333 102.126
25136 10
1 -26.7486 -9.69439 5.99861
2 62.4818 -12.8119 13.3882
3 64.5182 78.1309 112.171
4 72.6674 72.548 99.3611
5 62.825 -11.3847 10.2237
6 58.9926 -8.37503 9.50528
7 67.4165 78.784 106.489
8 67.254 76.9729 17.8947
9 63.5244 80.6163 108.599
10 -14.3374 73.8043 102.134
25140 10
1 -26.9266 -10.1079 6.18482
2 61.9842 -13.6655 13.5227
3 65.4831 77.7419 112.783
4 72.8883 72.2829 99.5321
5 62.5399 -12.1765 10.4275
6 59.04 -8.72179 9.92829
7 67.5674 78.266 106.925
8 66.8896 76.0824 18.1945
9 63.7799 79.8257 109.167
10 -14.2636 73.118 102.455
25144 10
1 -26.6463 -10.136 6.5562
2 63.3901 -13.9863 14.0927
3 66.6769 76.1784 113.613
4 74.3408 72.6796 100.168
5 63.0799 -12.3492 10.9436
6 59.1437 -9.06259 10.4818
7 68.1816 76.9295 107.79
8 68.0006 75.4188 18.9869
9 64.4454 78.8138 110.66
10 -13.4503 72.4883 102.89
25148 10
1 -26.1605 -9.691 7.47207
2 63.2496 -12.9403 14.5047
3 67.1996 76.1842 113.88
4 73.9586 71.6305 99.8241
5 63.456 -11.6009 11.5834
6 59.8241 -8.39727 10.9341
7 69.0567 77.2215 108.392
8 68.3342 75.6944 19.5057
9 65.0513 78.6815 111.286
10 -13.1309 72.6673 102.967
25152 10
1 -27.0012 -9.78235 7.28438
2 63.171 -13.4798 14.3387
3 67.3926 75.3377 114.483
4 73.7463 72.7813 99.8012
5 62.6125 -11.8466 11.3003
6 58.4607 -8.70846 11.1463
7 68.4411 76.846 108.555
8 67.4342 75.3758 19.6972
9 64.9223 78.1143 111.329
10 -13.7282 72.6057 102.979
25156 10
1 -26.9766 -10.3409 7.49206
2 63.3521 -13.9001 14.2818
3 66.2277 75.428 113.859
4 73.8385 71.7907 99.8355
5 62.9293 -11.8597 11.1212
6 58.8127 -9.79546 11.051
7 68.6095 76.5357 108.201
8 67.7627 75.0898 19.3209
9 65.0346 77.9527 111.084
10 -13.1868 72.5947 102.245
25160 10
1 -26.7795 -11.0599 7.50924
2 63.6298 -14.3432 14.0711
3 66.7483 75.2718 113.423
4 73.7444 71.0237 100.151
5 63.0832 -12.3013 11.1789
6 59.3047 -9.81733 11.2557
7 68.4153 76.4836 107.809
8 67.5522 75.0318 18.9002
9 64.7683 77.7223 110.509
10 -13.1177 72.6372 102.59
25164 10
1 -26.3297 -11.5559 7.15114
2 63.8068 -14.5146 14.0226
3 65.7894 75.6909 114.058
4 74.0315 70.6257 101.495
5 63.5752 -12.7657 11.378
6 59.4253 -10.1969 10.6675
7 68.1679 76.4613 108.496
8 67.7513 74.9393 19.5069
9 63.9553 77.356 110.907
10 -13.2735 71.8452 103.911
25168 10
1 -25.8362 -10.8914 7.11679
2 63.0914 -14.3017 14.502
3 64.9187 75.8122 114.471
4 73.5445 71.397 102.078
5 63.5402 -12.6836 11.727
6 59.6639 -10.7313 11.0004
7 67.8808 76.5939 108.822
8 67.1854 74.5884 20.1487
9 63.6181 77.8761 111.134
10 -13.3737 72.2895 104.659
25172 10
1 -26.1348 -10.3101 7.27879
2 62.9258 -13.9028 14.3663
3 65.4726 75.7892 114.255
4 73.5392 71.9622 101.884
5 63.2541 -12.0033 11.6257
6 59.6884 -9.97576 10.8116
7 66.9295 76.8788 108.647
8 66.9496 75.1399 20.1431
9 62.7818 78.0669 110.913
10 -14.0204 73.1314 103.903
25176 10
1 -24.7245 -9.65425 7.36328
2 64.2672 -14.6403 13.8628
3 63.7028 76.3791 114.059
4 74.7898 72.1963 101.159
5 64.3812 -12.6339 10.9164
6 60.586 -10.2478 10.9611
7 68.3509 75.7958 109.11
8 68.1025 74.9301 19.9912
9 63.9011 77.8565 110.588
10 -12.9083 72.1064 103.872
25180 10
1 -24.8239 -10.5053 6.12927
2 64.6616 -14.3203 13.6923
3 64.3047 77.211 113.511
4 75.6932 72.0678 101.014
5 64.6419 -12.5378 9.81566
6 61.0069 -10.6312 9.6479
7 67.8273 76.0769 108.12
8 68.2876 74.4643 19.468
9 63.7294 78.4434 109.711
10 -12.9455 73.113 102.317
25184 10
1 -24.7405 -8.96184 6.42437
2 64.5447 -14.6387 12.7929
3 64.8419 75.9618 113.095
4 75.4864 72.7777 100.238
5 64.4433 -12.8562 10.0142
6 60.6122 -10.3933 9.84392
7 67.5946 75.7649 107.613
8 67.7558 74.1022 18.4762
9 63.9456 77.4613 109.548
10 -13.2431 73.3447 101.347
25188 10
1 -25.1201 -8.65392 5.64587
2 64.4778 -12.9647 12.5088
3 65.4627 76.0724 112.09
4 75.0797 73.2831 98.5265
5 64.1125 -11.2006 8.84763
6 60.1381 -8.93502 9.11746
7 67.6029 76.1802 106.693
8 67.9695 75.336 17.8161
9 64.4654 78.2124 108.515
10 -13.3581 74.4567 100.428
25192 10
1 -25.6001 -9.34314 5.68583
2 63.585 -13.3421 12.7969
3 66.304 76.3813 111.876
4 75.0329 72.9184 98.7712
5 63.4143 -11.6403 9.41889
6 59.773 -9.33497 9.39812
7 68.0712 76.4652 106.232
8 67.8009 75.3709 17.816
9 65.0512 78.6653 108.697
10 -13.67 73.4952 100.594
25196 10
1 -25.4983 -9.26972 6.23475
2 64.5111 -13.4644 13.2012
3 67.3481 76.7815 111.989
4 75.6676 73.2471 98.8115
5 63.6645 -11.4175 9.70142
6 59.6438 -9.51662 9.97301
7 69.0955 76.4472 106.525
8 68.822 75.375 18.1236
9 65.7727 78.3109 108.789
10 -12.2495 73.7425 100.925
25200 10
1 -26.1017 -8.56084 6.52114
2 64.1364 -12.7807 13.3317
3 68.0024 77.037 111.602
4 75.7278 73.223 98.6329
5 63.3043 -10.743 10.0238
6 59.5774 -8.45745 10.171
7 69.0254 76.8148 106.543
8 68.8639 76.0412 17.7655
9 65.3848 78.5726 109.141
10 -12.5121 73.0218 101.478
25204 10
1 -25.5194 -8.17142 6.42703
2 64.8925 -12.9259 13.3885
3 67.2734 76.6387 111.379
4 76.123 73.2952 99.6179
5 63.9003 -10.9956 10.0356
6 59.8381 -8.87106 10.304
7 69.5797 77.609 106.416
8 68.9664 76.5437 17.4778
9 65.7847 79.0156 108.698
10 -11.327 74.3663 101.996
25208 10
1 -25.723 -8.75153 6.47871
2 64.6024 -12.3675 13.5754
3 67.8654 76.8317 111.077
4 75.3868 73.5613 98.677
5 63.9402 -10.4205 9.83677
6 60.1853 -8.08773 9.93526
7 70.4704 77.6476 106.093
8 69.9029 76.9308 16.9931
9 66.3687 78.8679 108.468
10 -11.5297 74.7142 100.841
25212 10
1 -25.1302 -8.83048 6.39579
2 64.2877 -10.9467 14.1875
3 66.9278 77.1677 110.76
4 75.7487 74.1784 98.6388
5 64.2049 -10.1262 10.1976
6 60.5685 -7.25812 10.3272
7 70.0075 78.3929 105.964
8 69.7645 77.6273 17.2962
9 66.1037 80.3393 108.24
10 -11.3781 75.1358 101.231
25216 10
1 -25.3239 -8.91333 6.353
2 63.7692 -10.6572 13.9766
3 66.6731 77.2958 110.809
4 75.5471 73.912 99.2851
5 64.4874 -9.68533 10.042
6 60.895 -6.80024 10.0424
7 69.8182 78.466 106.215
8 69.9236 78.0534 17.7742
9 65.8494 79.9978 108.162
10 -11.6834 75.3246 101.769
25220 10
1 -25.233 -8.10988 6.26822
2 63.6936 -10.6098 14.5013
3 66.6746 77.2827 111.68
4 75.6178 74.2646 99.6998
5 64.2572 -8.79889 10.4417
6 60.9838 -6.64599 10.0716
7 69.8627 77.8793 106.628
8 69.9286 78.7655 18.0761
9 65.8105 80.0941 108.792
10 -11.6633 76.2395 102.443
25224 10
1 -24.4468 -8.22893 6.52171
2 63.087 -9.99998 15.3708
3 66.3873 77.147 111.695
4 75.1525 74.3156 99.647
5 64.2569 -8.42463 10.4162
6 61.2037 -5.95904 10.5112
7 69.528 77.3354 106.345
8 69.8241 79.2009 17.7414
9 65.9405 79.5123 108.825
10 -12.088 76.5119 101.337
25228 10
1 -24.7406 -8.20146 6.28779
2 63.1882 -10.9791 14.8058
3 66.0078 76.3929 112.123
4 74.6373 73.9928 100.028
5 63.966 -9.39309 10.4649
6 61.5312 -6.62674 10.1682
7 69.5747 76.9999 107.1
8 69.4274 78.6809 18.2358
9 65.8845 79.2644 109.268
10 -12.0645 75.8428 102.603
25232 10
1 -25.7477 -8.659 6.91241
2 63.2463 -12.6811 14.8479
3 65.6651 77.0661 112.394
4 74.1507 72.885 100.166
5 63.5659 -10.4138 10.8926
6 60.9504 -7.20844 10.9646
7 69.4976 75.8601 106.774
8 69.332 78.087 18.0877
9 65.7984 78.6006 109.164
10 -12.2833 74.9554 102.369
25236 10
1 -26.0579 -9.54084 7.1693
2 63.3874 -12.9841 15.1256
3 65.6659 75.5921 112.401
4 73.8498 72.5219 99.3657
5 63.6843 -10.8382 10.5814
6 61.1167 -7.69714 10.9014
7 69.8103 75.6846 106.923
8 69.348 77.5444 18.3717
9 65.6043 77.8566 109.183
10 -13.0581 74.138 101.793
25240 10
1 -26.2926 -10.9195 7.60337
2 63.3717 -13.1413 15.7278
3 65.3924 75.0607 112.095
4 73.9221 71.6475 99.8196
5 63.0046 -11.2871 11.1514
6 60.2952 -8.81316 11.2354
7 69.7392 74.9193 106.771
8 69.0809 77.3076 18.2137
9 65.5881 77.6857 108.879
10 -12.5743 73.8759 102.039
25244 10
1 -26.6486 -10.9951 8.31568
2 62.714 -14.0672 15.8043
3 65.9294 75.2479 112.274
4 73.6974 70.8576 99.4207
5 62.6493 -12.1281 11.023
6 59.7453 -9.21282 11.9242
7 69.8935 74.7985 106.782
8 69.0033 76.7806 18.3753
9 65.3259 76.8709 109.071
10 -13.159 73.1736 101.972
25248 10
1 -26.9522 -11.1408 7.1136
2 62.4504 -14.239 15.32
3 65.9273 75.5986 112.32
4 72.6071 71.4936 99.4065
5 61.8852 -12.0346 10.5319
6 59.0574 -9.67746 11.4814
7 68.9238 75.5897 106.492
8 68.1153 77.2419 17.9026
9 65.0756 77.6876 108.849
10 -13.8407 73.4735 101.738
25252 10
1 -27.0684 -11.2265 7.42355
2 61.6883 -14.9033 15.3453
3 66.6478 75.2884 112.007
4 72.4493 71.0268 98.8346
5 61.5164 -12.9121 10.4257
6 58.7955 -10.0953 11.2851
7 68.3741 75.234 105.927
8 67.5999 76.3422 17.5538
9 64.8972 77.7553 108.65
10 -14.2306 73.1217 101.282
25256 10
1 -27.8409 -11.9018 7.82769
2 61.5384 -14.7873 15.011
3 66.0951 75.0322 111.47
4 72.564 70.7364 98.6316
5 61.084 -12.6602 10.6595
6 58.7642 -9.63549 11.4397
7 68.6264 75.054 105.457
8 67.7506 76.6423 17.0401
9 64.8344 77.4213 107.949
10 -14.047 72.833 100.702
25260 10
1 -28.618 -12.797 7.48149
2 62.0532 -15.0702 14.7121
3 67.1393 75.6354 111.329
4 72.0836 69.9767 98.5269
5 61.3303 -13.2987 10.0814
6 58.4675 -10.6212 10.4703
7 69.1453 74.9175 105.662
8 68.1598 75.8859 16.9864
9 65.2807 77.4223 107.744
10 -14.0268 72.159 100.862
25264 10
1 -28.8434 -12.8954 7.975
2 61.5805 -14.2183 14.952
3 66.0837 75.5135 110.747
4 72.0703 70.6974 98.691
5 61.154 -13.4004 10.77
6 58.0438 -10.2527 10.9959
7 68.7206 75.7576 105.314
8 67.3709 76.6684 16.9582
9 65.1933 78.1243 107.634
10 -14.3015 72.8822 100.749
25268 10
1 -29.0887 -12.299 7.42135
2 60.6054 -14.3038 15.0895
3 65.6988 75.4867 110.981
4 71.0072 71.4223 98.2962
5 60.3489 -13.0579 10.7724
6 57.0613 -9.56548 10.9358
7 67.6473 75.9656 105.102
8 66.3674 76.6987 16.5587
9 64.1494 78.1507 108.023
10 -14.9885 73.7488 100.447
25272 10
1 -28.6248 -12.2445 7.27943
2 60.7975 -13.5767 15.5953
3 65.61 75.3483 111.316
4 71.2921 71.9758 98.5718
5 59.956 -12.4075 11.2365
6 57.075 -9.90014 11.1938
7 67.861 76.4085 105.528
8 66.1035 77.3448 16.3372
9 64.349 78.7158 108.397
10 -15.6702 74.1678 100.652
25276 10
1 -28.6481 -13.067 7.96103
2 60.585 -13.2746 16.278
3 65.7766 75.5232 111.211
4 72.1284 72.5597 98.533
5 60.2898 -12.5759 11.9707
6 57.2285 -10.32 11.9766
7 67.3184 76.667 105.34
8 66.0042 77.3226 16.9945
9 64.0633 78.356 108.444
10 -15.3134 74.4471 100.746
25280 10
1 -29.3435 -13.2474 8.74573
2 61.6381 -13.9999 16.2455
3 66.5002 76.1439 111.873
4 72.1424 71.7704 98.714
5 60.7702 -12.9882 11.9057
6 57.7192 -10.7829 11.8824
7 68.3029 76.7087 106.109
8 66.6927 77.0195 17.6378
9 64.5823 78.5321 108.65
10 -15.0924 73.6845 101.081
25284 10
1 -28.6348 -14.3007 9.22517
2 61.9104 -14.785 16.4212
3 66.3739 76.655 111.906
4 73.0943 70.6631 99.8071
5 61.1573 -14.1101 12.1698
6 58.2051 -11.4859 12.2256
7 69.0773 75.3874 106.566
8 67.6829 76.1368 17.7709
9 65.3379 77.9758 108.463
10 -13.7896 72.8331 102.073
25288 10
1 -28.4417 -13.3617 9.62027
2 62.0694 -14.8553 15.9695
3 66.9269 75.4616 112.156
4 72.7027 70.6446 99.0807
5 61.5544 -13.596 12.022
6 58.8637 -11.0592 12.2989
7 69.3887 74.8813 106.409
8 68.0494 75.9894 17.3729
9 65.7109 77.274 108.565
10 -13.7921 72.2212 101.801
25292 10
1 -29.3682 -13.3418 9.4054
2 61.3773 -15.448 16.2439
3 66.2155 74.9732 112.294
4 72.2476 69.2262 99.6617
5 60.8955 -14.1684 11.9658
6 58.2548 -11.2389 12.5174
7 68.852 74.3729 106.603
8 67.6047 75.1906 18.0244
9 65.1657 76.5771 108.751
10 -14.0742 71.6422 102.074
25296 10
1 -29.2895 -13.4255 9.64742
2 61.2501 -15.8209 16.0716
3 65.4186 74.8524 112.259
4 71.8831 69.4888 99.4534
5 60.5529 -14.5202 11.959
6 57.526 -11.895 12.6251
7 68.5801 73.6785 106.689
8 66.6831 75.3978 18.2336
9 64.4609 76.1394 108.919
10 -15.1829 71.7672 101.935
25300 10
1 -29.8807 -13.1754 9.55016
2 61.2604 -15.8452 16.1419
3 65.1845 74.5008 112.156
4 72.0014 69.4666 99.0295
5 60.1377 -14.4203 12.4667
6 57.3875 -11.3977 12.8404
7 68.0395 73.2398 106.826
8 67.0993 75.0052 18.3052
9 64.5185 76.1202 108.943
10 -14.3573 71.2496 102.262
25304 10
1 -30.0777 -12.1409 9.97729
2 60.6926 -15.8273 16.5914
3 65.0743 73.6281 112.277
4 71.8643 68.8512 98.9973
5 60.2411 -14.3092 12.5384
6 57.6681 -11.4956 13.1838
7 67.7785 73.578 106.586
8 66.8371 74.4158 18.3147
9 64.428 76.2203 109.187
10 -14.9183 70.6877 101.723
25308 10
1 -30.0644 -12.305 10.3014
2 60.5596 -15.9714 17.2161
3 65.3448 73.9754 113.339
4 72.0022 68.7948 99.8532
5 59.9437 -14.2176 13.0162
6 57.4495 -10.938 13.86
7 67.806 73.2948 107.219
8 67.0034 74.4126 19.0269
9 64.3912 75.9551 109.993
10 -14.9864 71.0752 102.086
25312 10
1 -29.7543 -12.1699 10.8126
2 60.5761 -15.588 17.5139
3 64.6777 73.3959 114.12
4 71.4971 69.1952 100.136
5 60.0731 -13.8276 13.4985
6 57.46 -10.7035 14.2312
7 67.9364 72.8624 107.881
8 66.7165 74.6911 19.8831
9 64.1053 75.8114 110.783
10 -15.0645 71.1545 102.734
25316 10
1 -31.1776 -13.2857 11.3362
2 59.7777 -15.4196 17.6716
3 64.4157 73.872 113.731
4 71.1168 69.511 99.4455
5 59.2228 -13.5983 13.6194
6 56.3583 -10.5727 14.4315
7 67.6797 72.8018 107.513
8 66.2406 74.4077 19.7586
9 64.0044 75.6476 110.572
10 -15.7825 71.2077 102.307
25320 10
1 -30.9958 -12.77 11.165
2 59.769 -15.8404 17.2704
3 64.4412 73.5492 113.914
4 71.0123 69.4379 99.6238
5 59.3022 -13.6883 13.4854
6 56.172 -10.5837 14.3745
7 67.2432 72.1481 107.82
8 66.2524 73.9979 19.8571
9 63.5172 75.144 110.058
10 -15.9582 71.0207 102.433
25324 10
1 -30.6249 -12.5601 11.4181
2 60.3687 -16.0691 17.1882
3 65.1966 73.3728 114.516
4 71.1768 69.2857 99.632
5 59.6509 -13.6151 13.3688
6 56.558 -10.7038 14.3384
7 67.5028 72.5388 107.956
8 66.8625 74.2247 19.9212
9 64.4024 75.2107 110.341
10 -15.7634 70.8032 102.363
25328 10
1 -30.4723 -13.1513 11.722
2 60.8341 -16.7703 17.2627
3 66.0499 73.3371 114.654
4 71.5682 68.6682 100.162
5 59.7362 -14.2739 14.2515
6 56.9968 -11.376 14.8827
7 68.4405 72.1898 108.719
8 67.2898 74.1157 20.5292
9 64.5632 75.0256 110.965
10 -15.034 70.2656 103.322
25332 10
1 -29.3513 -12.7751 11.3284
2 61.41 -16.4544 18.5424
3 66.4474 73.2962 115.913
4 72.2737 69.1825 100.469
5 60.6953 -14.5817 14.3705
6 57.8028 -11.8385 14.9969
7 68.7134 71.517 109.697
8 67.7653 73.4313 21.2441
9 65.1866 75.1957 112.034
10 -14.4301 70.0599 104.337
25336 10
1 -29.4526 -12.2593 12.498
2 61.7268 -16.3568 19.4477
3 67.316 72.8949 116.381
4 72.3796 69.4098 101.596
5 60.8386 -15.0357 15.28
6 57.4819 -12.3617 15.907
7 69.2995 73.0005 110.098
8 67.9877 74.0241 21.9968
9 65.4306 75.4326 112.935
10 -14.0724 70.364 105.062
25340 10
1 -27.8857 -11.9698 12.163
2 61.8505 -17.0063 20.042
3 67.6524 71.9557 116.193
4 72.8919 69.6413 101.975
5 61.22 -15.598 15.6099
6 58.3163 -12.8002 16.051
7 68.9579 72.7442 109.71
8 66.8852 73.8206 21.9284
9 65.272 74.9878 113.367
10 -14.2817 70.5812 104.82
25344 10
1 -28.8435 -11.7601 12.0794
2 61.9272 -16.9651 19.2066
3 67.9476 71.4775 116.294
4 72.8353 69.5953 101.867
5 61.0986 -15.3993 14.9186
6 57.8876 -12.0368 15.7816
7 69.5401 72.9568 110.261
8 67.3639 73.9009 22.1881
9 65.6113 75.16 113.366
10 -14.309 70.5433 104.877
25348 10
1 -28.2128 -11.5842 12.0784
2 62.9388 -16.1487 18.7835
3 68.3039 70.5436 115.782
4 73.2424 70.1669 101.541
5 61.5762 -14.4891 15.1012
6 58.4159 -12.0769 15.9812
7 69.6919 73.3175 110.222
8 68.2423 74.3014 21.8537
9 65.7482 74.8188 113.884
10 -13.6635 71.33 104.398
25352 10
1 -28.3341 -11.6036 12.3191
2 62.5174 -16.7485 19.6123
3 68.0374 69.8871 115.684
4 73.3303 71.0212 101.557
5 61.5466 -14.8432 15.349
6 58.3661 -12.4607 16.1401
7 69.7059 72.4671 110.381
8 67.9465 73.8635 22.476
9 65.5943 73.6537 113.961
10 -13.6629 71.1494 104.908
25356 10
1 -28.6266 -11.6086 12.8716
2 62.9913 -16.8627 18.6287
3 66.2841 70.2332 115.669
4 73.2202 70.6522 101.013
5 61.2497 -14.722 14.9298
6 57.8566 -12.7923 16.3492
7 68.8932 72.6592 110.139
8 67.8367 73.9596 21.7104
9 65.0441 73.9172 113.647
10 -14.0004 71.2255 104.387
25360 10
1 -28.8178 -11.63 12.2354
2 62.4862 -16.9443 18.3735
3 64.7591 70.814 115.719
